,,,0
菓子類,＜和干菓子類＞みしま豆,Calorie_cal,430
菓子類,＜和干菓子類＞八つ橋,Calorie_cal,394
菓子類,＜和干菓子類＞らくがんらくがん,Calorie_cal,389
菓子類,＜和干菓子類＞らくがん麦らくがん,Calorie_cal,397
菓子類,＜和干菓子類＞らくがんもろこしらくがん,Calorie_cal,389
菓子類,＜菓子パン類＞揚げパン,Calorie_cal,377
菓子類,＜菓子パン類＞あんパン,Calorie_cal,280
菓子類,＜菓子パン類＞あんパン薄皮タイプ,Calorie_cal,260
菓子類,＜菓子パン類＞カレーパン皮及び具,Calorie_cal,321
菓子類,＜菓子パン類＞カレーパン皮のみ,Calorie_cal,384
菓子類,＜菓子パン類＞カレーパン具のみ,Calorie_cal,180
菓子類,＜菓子パン類＞クリームパン,Calorie_cal,305
菓子類,＜菓子パン類＞クリームパン薄皮タイプ,Calorie_cal,227
菓子類,＜菓子パン類＞ジャムパン,Calorie_cal,297
菓子類,＜菓子パン類＞チョココロネ,Calorie_cal,337
菓子類,＜菓子パン類＞チョコパン薄皮タイプ,Calorie_cal,348
菓子類,＜菓子パン類＞メロンパン,Calorie_cal,366
菓子類,＜ケーキ・ペストリー類＞シュークリーム,Calorie_cal,228
菓子類,＜ケーキ・ペストリー類＞スポンジケーキ,Calorie_cal,298
菓子類,＜ケーキ・ペストリー類＞ショートケーキ果実なし,Calorie_cal,327
菓子類,＜ケーキ・ペストリー類＞タルト（洋菓子）,Calorie_cal,262
菓子類,＜ケーキ・ペストリー類＞チーズケーキベイクドチーズケーキ,Calorie_cal,318
菓子類,＜ケーキ・ペストリー類＞チーズケーキレアチーズケーキ,Calorie_cal,364
菓子類,＜ケーキ・ペストリー類＞デニッシュペストリー,Calorie_cal,417
菓子類,＜ケーキ・ペストリー類＞ドーナッツイーストドーナッツ,Calorie_cal,386
菓子類,＜ケーキ・ペストリー類＞ドーナッツケーキドーナッツ,Calorie_cal,375
菓子類,＜ケーキ・ペストリー類＞パイパイ皮,Calorie_cal,435
菓子類,＜ケーキ・ペストリー類＞パイアップルパイ,Calorie_cal,304
菓子類,＜ケーキ・ペストリー類＞パイミートパイ,Calorie_cal,397
菓子類,＜ケーキ・ペストリー類＞バターケーキ,Calorie_cal,443
菓子類,＜ケーキ・ペストリー類＞ホットケーキ,Calorie_cal,261
菓子類,＜ケーキ・ペストリー類＞ワッフルカスタードクリーム入り,Calorie_cal,252
菓子類,＜ケーキ・ペストリー類＞ワッフルジャム入り,Calorie_cal,287
菓子類,＜デザート菓子類＞カスタードプリン,Calorie_cal,126
菓子類,＜デザート菓子類＞牛乳寒天,Calorie_cal,65
菓子類,＜デザート菓子類＞ゼリーオレンジ,Calorie_cal,89
菓子類,＜デザート菓子類＞ゼリーコーヒー,Calorie_cal,48
菓子類,＜デザート菓子類＞ゼリーミルク,Calorie_cal,109
菓子類,＜デザート菓子類＞ゼリーワイン,Calorie_cal,66
菓子類,＜デザート菓子類＞ババロア,Calorie_cal,218
菓子類,＜ビスケット類＞ウエハース,Calorie_cal,454
菓子類,＜ビスケット類＞ウエハース、クリーム入り,Calorie_cal,499
菓子類,＜ビスケット類＞クラッカーオイルスプレークラッカー,Calorie_cal,492
菓子類,＜ビスケット類＞クラッカーソーダクラッカー,Calorie_cal,427
菓子類,＜ビスケット類＞サブレ,Calorie_cal,465
菓子類,＜ビスケット類＞中華風クッキー,Calorie_cal,533
菓子類,＜ビスケット類＞ビスケットハードビスケット,Calorie_cal,432
菓子類,＜ビスケット類＞ビスケットソフトビスケット,Calorie_cal,522
菓子類,＜ビスケット類＞プレッツェル,Calorie_cal,480
菓子類,＜ビスケット類＞リーフパイ,Calorie_cal,566
菓子類,＜ビスケット類＞ロシアケーキ,Calorie_cal,498
菓子類,＜スナック類＞小麦粉あられ,Calorie_cal,481
菓子類,＜スナック類＞コーンスナック,Calorie_cal,526
菓子類,＜スナック類＞ポテトチップスポテトチップス,Calorie_cal,554
菓子類,＜スナック類＞ポテトチップス成形ポテトチップス,Calorie_cal,540
菓子類,＜キャンデー類＞かわり玉,Calorie_cal,385
菓子類,＜キャンデー類＞キャラメル,Calorie_cal,433
菓子類,＜キャンデー類＞ゼリーキャンデー,Calorie_cal,336
菓子類,＜キャンデー類＞ゼリービーンズ,Calorie_cal,362
菓子類,＜キャンデー類＞ドロップ,Calorie_cal,392
菓子類,＜キャンデー類＞バタースコッチ,Calorie_cal,423
菓子類,＜キャンデー類＞ブリットル,Calorie_cal,521
菓子類,＜キャンデー類＞マシュマロ,Calorie_cal,326
菓子類,＜キャンデー類＞ラムネ,Calorie_cal,373
菓子類,＜チョコレート類＞アーモンドチョコレート,Calorie_cal,583
菓子類,＜チョコレート類＞カバーリングチョコレート,Calorie_cal,511
菓子類,＜チョコレート類＞ホワイトチョコレート,Calorie_cal,588
菓子類,＜チョコレート類＞ミルクチョコレート,Calorie_cal,558
菓子類,＜果実菓子類＞マロングラッセ,Calorie_cal,317
菓子類,＜チューインガム類＞板ガム,Calorie_cal,388
菓子類,＜チューインガム類＞糖衣ガム,Calorie_cal,390
菓子類,＜チューインガム類＞風船ガム,Calorie_cal,387
菓子類,＜その他＞カスタードクリーム,Calorie_cal,187
菓子類,＜その他＞しるここしあん,Calorie_cal,216
菓子類,＜その他＞しるこつぶしあん,Calorie_cal,183
し好飲料類,＜アルコール飲料類＞（醸造酒類）清酒普通酒,Calorie_cal,109
し好飲料類,＜アルコール飲料類＞（醸造酒類）清酒純米酒,Calorie_cal,103
し好飲料類,＜アルコール飲料類＞（醸造酒類）清酒本醸造酒,Calorie_cal,107
し好飲料類,＜アルコール飲料類＞（醸造酒類）清酒吟醸酒,Calorie_cal,104
し好飲料類,＜アルコール飲料類＞（醸造酒類）清酒純米吟醸酒,Calorie_cal,103
し好飲料類,＜アルコール飲料類＞（醸造酒類）ビール淡色,Calorie_cal,40
し好飲料類,＜アルコール飲料類＞（醸造酒類）ビール黒,Calorie_cal,46
し好飲料類,＜アルコール飲料類＞（醸造酒類）ビールスタウト,Calorie_cal,63
し好飲料類,＜アルコール飲料類＞（醸造酒類）発泡酒,Calorie_cal,45
し好飲料類,＜アルコール飲料類＞（醸造酒類）ぶどう酒白,Calorie_cal,73
し好飲料類,＜アルコール飲料類＞（醸造酒類）ぶどう酒赤,Calorie_cal,73
し好飲料類,＜アルコール飲料類＞（醸造酒類）ぶどう酒ロゼ,Calorie_cal,77
し好飲料類,＜アルコール飲料類＞（醸造酒類）紹興酒,Calorie_cal,127
し好飲料類,＜アルコール飲料類＞（蒸留酒類）しょうちゅう連続式蒸留しょうちゅう,Calorie_cal,206
し好飲料類,＜アルコール飲料類＞（蒸留酒類）しょうちゅう単式蒸留しょうちゅう,Calorie_cal,146
し好飲料類,＜アルコール飲料類＞（蒸留酒類）ウイスキー,Calorie_cal,237
し好飲料類,＜アルコール飲料類＞（蒸留酒類）ブランデー,Calorie_cal,237
し好飲料類,＜アルコール飲料類＞（蒸留酒類）ウオッカ,Calorie_cal,240
し好飲料類,＜アルコール飲料類＞（蒸留酒類）ジン,Calorie_cal,284
し好飲料類,＜アルコール飲料類＞（蒸留酒類）ラム,Calorie_cal,240
し好飲料類,＜アルコール飲料類＞（蒸留酒類）マオタイ酒,Calorie_cal,322
し好飲料類,＜アルコール飲料類＞（混成酒類）梅酒,Calorie_cal,156
し好飲料類,＜アルコール飲料類＞（混成酒類）合成清酒,Calorie_cal,109
し好飲料類,＜アルコール飲料類＞（混成酒類）白酒,Calorie_cal,238
し好飲料類,＜アルコール飲料類＞（混成酒類）みりん本みりん,Calorie_cal,241
し好飲料類,＜アルコール飲料類＞（混成酒類）みりん本直し,Calorie_cal,181
し好飲料類,＜アルコール飲料類＞（混成酒類）薬味酒,Calorie_cal,182
し好飲料類,＜アルコール飲料類＞（混成酒類）キュラソー,Calorie_cal,322
し好飲料類,＜アルコール飲料類＞（混成酒類）スイートワイン,Calorie_cal,133
し好飲料類,＜アルコール飲料類＞（混成酒類）ペパーミント,Calorie_cal,302
し好飲料類,＜アルコール飲料類＞（混成酒類）ベルモット甘口タイプ,Calorie_cal,152
し好飲料類,＜アルコール飲料類＞（混成酒類）ベルモット辛口タイプ,Calorie_cal,117
し好飲料類,＜茶類＞（緑茶類）玉露茶,Calorie_cal,329
し好飲料類,＜茶類＞（緑茶類）玉露浸出液,Calorie_cal,5
し好飲料類,＜茶類＞（緑茶類）抹茶,Calorie_cal,324
し好飲料類,＜茶類＞（緑茶類）せん茶茶,Calorie_cal,331
し好飲料類,＜茶類＞（緑茶類）せん茶浸出液,Calorie_cal,2
し好飲料類,＜茶類＞（緑茶類）かまいり茶浸出液,Calorie_cal,0
し好飲料類,＜茶類＞（緑茶類）番茶浸出液,Calorie_cal,0
し好飲料類,＜茶類＞（緑茶類）ほうじ茶浸出液,Calorie_cal,0
し好飲料類,＜茶類＞（緑茶類）玄米茶浸出液,Calorie_cal,0
し好飲料類,＜茶類＞（発酵茶類）ウーロン茶浸出液,Calorie_cal,0
し好飲料類,＜茶類＞（発酵茶類）紅茶茶,Calorie_cal,311
し好飲料類,＜茶類＞（発酵茶類）紅茶浸出液,Calorie_cal,1
し好飲料類,＜コーヒー・ココア類＞コーヒー浸出液,Calorie_cal,4
し好飲料類,＜コーヒー・ココア類＞コーヒーインスタントコーヒー,Calorie_cal,288
し好飲料類,＜コーヒー・ココア類＞コーヒーコーヒー飲料乳成分入り加糖,Calorie_cal,38
し好飲料類,＜コーヒー・ココア類＞ココアピュアココア,Calorie_cal,271
し好飲料類,＜コーヒー・ココア類＞ココアミルクココア,Calorie_cal,412
し好飲料類,＜その他＞青汁ケール,Calorie_cal,375
し好飲料類,＜その他＞甘酒,Calorie_cal,81
し好飲料類,＜その他＞昆布茶,Calorie_cal,98
し好飲料類,＜その他＞スポーツドリンク,Calorie_cal,21
し好飲料類,＜その他＞（炭酸飲料類）果実色飲料,Calorie_cal,51
し好飲料類,＜その他＞（炭酸飲料類）コーラ,Calorie_cal,46
し好飲料類,＜その他＞（炭酸飲料類）サイダー,Calorie_cal,41
し好飲料類,＜その他＞（炭酸飲料類）ビール風味炭酸飲料,Calorie_cal,5
し好飲料類,＜その他＞麦茶浸出液,Calorie_cal,1
調味料及び香辛料類,＜調味料類＞（ウスターソース類）ウスターソース,Calorie_cal,117
調味料及び香辛料類,＜調味料類＞（ウスターソース類）中濃ソース,Calorie_cal,132
調味料及び香辛料類,＜調味料類＞（ウスターソース類）濃厚ソース,Calorie_cal,132
調味料及び香辛料類,＜調味料類＞（ウスターソース類）お好み焼きソース,Calorie_cal,148
調味料及び香辛料類,＜調味料類＞（辛味調味料類）トウバンジャン,Calorie_cal,60
調味料及び香辛料類,＜調味料類＞（辛味調味料類）チリペッパーソース,Calorie_cal,55
調味料及び香辛料類,＜調味料類＞（辛味調味料類）ラー油,Calorie_cal,919
調味料及び香辛料類,＜調味料類＞（しょうゆ類）こいくちしょうゆ,Calorie_cal,71
調味料及び香辛料類,＜調味料類＞（しょうゆ類）うすくちしょうゆ,Calorie_cal,54
調味料及び香辛料類,＜調味料類＞（しょうゆ類）たまりしょうゆ,Calorie_cal,111
調味料及び香辛料類,＜調味料類＞（しょうゆ類）さいしこみしょうゆ,Calorie_cal,102
調味料及び香辛料類,＜調味料類＞（しょうゆ類）しろしょうゆ,Calorie_cal,87
調味料及び香辛料類,＜調味料類＞（しょうゆ類）減塩しょうゆこいくち,Calorie_cal,69
調味料及び香辛料類,＜調味料類＞（しょうゆ類）だししょうゆ,Calorie_cal,37
調味料及び香辛料類,＜調味料類＞（しょうゆ類）照りしょうゆ,Calorie_cal,170
調味料及び香辛料類,＜調味料類＞（食塩類）食塩,Calorie_cal,0
調味料及び香辛料類,＜調味料類＞（食塩類）並塩,Calorie_cal,0
調味料及び香辛料類,＜調味料類＞（食塩類）精製塩家庭用,Calorie_cal,0
調味料及び香辛料類,＜調味料類＞（食塩類）精製塩業務用,Calorie_cal,0
調味料及び香辛料類,＜調味料類＞（食酢類）黒酢,Calorie_cal,54
調味料及び香辛料類,＜調味料類＞（食酢類）穀物酢,Calorie_cal,25
調味料及び香辛料類,＜調味料類＞（食酢類）米酢,Calorie_cal,46
調味料及び香辛料類,＜調味料類＞（食酢類）果実酢バルサミコ酢,Calorie_cal,99
調味料及び香辛料類,＜調味料類＞（食酢類）果実酢ぶどう酢,Calorie_cal,22
調味料及び香辛料類,＜調味料類＞（食酢類）果実酢りんご酢,Calorie_cal,26
調味料及び香辛料類,＜調味料類＞（だし類）かつおだし,Calorie_cal,3
調味料及び香辛料類,＜調味料類＞（だし類）昆布だし,Calorie_cal,4
調味料及び香辛料類,＜調味料類＞（だし類）かつお・昆布だし,Calorie_cal,2
調味料及び香辛料類,＜調味料類＞（だし類）しいたけだし,Calorie_cal,4
調味料及び香辛料類,＜調味料類＞（だし類）煮干しだし,Calorie_cal,1
調味料及び香辛料類,＜調味料類＞（だし類）鳥がらだし,Calorie_cal,7
調味料及び香辛料類,＜調味料類＞（だし類）中華だし,Calorie_cal,3
調味料及び香辛料類,＜調味料類＞（だし類）洋風だし,Calorie_cal,6
調味料及び香辛料類,＜調味料類＞（だし類）固形ブイヨン,Calorie_cal,235
調味料及び香辛料類,＜調味料類＞（だし類）顆粒おでん用,Calorie_cal,168
調味料及び香辛料類,＜調味料類＞（だし類）顆粒中華だし,Calorie_cal,211
調味料及び香辛料類,＜調味料類＞（だし類）顆粒和風だし,Calorie_cal,224
調味料及び香辛料類,＜調味料類＞（だし類）めんつゆストレート,Calorie_cal,44
調味料及び香辛料類,＜調味料類＞（だし類）めんつゆ三倍濃厚,Calorie_cal,98
調味料及び香辛料類,＜調味料類＞（調味ソース類）甘酢,Calorie_cal,125
調味料及び香辛料類,＜調味料類＞（調味ソース類）エビチリの素,Calorie_cal,55
調味料及び香辛料類,＜調味料類＞（調味ソース類）オイスターソース,Calorie_cal,107
調味料及び香辛料類,＜調味料類＞（調味ソース類）黄身酢,Calorie_cal,230
調味料及び香辛料類,＜調味料類＞（調味ソース類）ごま酢,Calorie_cal,217
調味料及び香辛料類,＜調味料類＞（調味ソース類）ごまだれ,Calorie_cal,285
調味料及び香辛料類,＜調味料類＞（調味ソース類）三杯酢,Calorie_cal,86
調味料及び香辛料類,＜調味料類＞（調味ソース類）二杯酢,Calorie_cal,57
調味料及び香辛料類,＜調味料類＞（調味ソース類）すし酢ちらし・稲荷用,Calorie_cal,150
調味料及び香辛料類,＜調味料類＞（調味ソース類）すし酢にぎり用,Calorie_cal,70
調味料及び香辛料類,＜調味料類＞（調味ソース類）すし酢巻き寿司・箱寿司用,Calorie_cal,107
調味料及び香辛料類,＜調味料類＞（調味ソース類）中華風合わせ酢,Calorie_cal,151
調味料及び香辛料類,＜調味料類＞（調味ソース類）デミグラスソース,Calorie_cal,82
調味料及び香辛料類,＜調味料類＞（調味ソース類）テンメンジャン,Calorie_cal,256
調味料及び香辛料類,＜調味料類＞（調味ソース類）ナンプラー,Calorie_cal,48
調味料及び香辛料類,＜調味料類＞（調味ソース類）冷やし中華のたれ,Calorie_cal,57
調味料及び香辛料類,＜調味料類＞（調味ソース類）ホワイトソース,Calorie_cal,99
調味料及び香辛料類,＜調味料類＞（調味ソース類）ぽん酢しょうゆ,Calorie_cal,47
調味料及び香辛料類,＜調味料類＞（調味ソース類）マーボー豆腐の素,Calorie_cal,115
調味料及び香辛料類,＜調味料類＞（調味ソース類）マリネ液,Calorie_cal,68
調味料及び香辛料類,＜調味料類＞（調味ソース類）ミートソース,Calorie_cal,101
調味料及び香辛料類,＜調味料類＞（調味ソース類）焼き鳥のたれ,Calorie_cal,131
調味料及び香辛料類,＜調味料類＞（調味ソース類）焼き肉のたれ,Calorie_cal,169
